OrderKey,DateKey,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,DiscountPercent,UnitCost,OrderChannel
11895,2024-02-11,PRD032,STR10,CUS00107,1,5225.34,0.0,3782.27,In-Store
11896,2024-02-12,PRD042,STR14,CUS02384,1,266.99,0.0,182.18,Online
11897,2024-02-12,PRD033,STR03,CUS01886,2,6468.2,0.0,4738.95,In-Store
11898,2024-02-12,PRD006,STR08,CUS02003,2,50500.57,0.0,28977.4,In-Store
11899,2024-02-12,PRD033,STR11,CUS01568,1,6468.2,0.0,4738.95,In-Store
11900,2024-02-12,PRD039,STR04,CUS00083,1,6108.59,0.0,4829.6,In-Store
11901,2024-02-12,PRD044,STR07,CUS00029,1,177.02,0.0,109.94,In-Store
11902,2024-02-12,PRD030,STR14,CUS01583,1,10244.81,0.0,5833.55,Online
11903,2024-02-12,PRD027,STR12,CUS02433,3,4506.83,0.0,3009.24,In-Store
11904,2024-02-12,PRD018,STR17,CUS00880,1,2923.47,0.0,1807.51,Online
11905,2024-02-12,PRD023,STR10,CUS00482,2,6348.35,0.0,3607.97,In-Store
11906,2024-02-12,PRD032,STR04,CUS01212,2,5225.34,0.0,3782.27,In-Store
11907,2024-02-12,PRD018,STR16,CUS02163,2,2923.47,0.0,1807.51,Online
11908,2024-02-12,PRD026,STR18,CUS01623,1,4459.32,0.15,3305.64,Online
11909,2024-02-12,PRD035,STR09,CUS00670,1,7988.65,0.1,4776.76,In-Store
11910,2024-02-12,PRD043,STR02,CUS01576,1,354.16,0.0,280.18,In-Store
11911,2024-02-12,PRD001,STR05,CUS01222,1,37230.73,0.0,20591.21,In-Store
11912,2024-02-12,PRD010,STR14,CUS00412,2,27395.05,0.0,17615.0,Online
11913,2024-02-12,PRD008,STR01,CUS02361,1,27873.72,0.1,21802.36,In-Store
11914,2024-02-12,PRD012,STR05,CUS00076,2,3043.12,0.0,1698.89,In-Store
11915,2024-02-12,PRD042,STR07,CUS01277,3,266.99,0.0,182.18,In-Store
11916,2024-02-12,PRD023,STR14,CUS02488,2,6348.35,0.1,3607.97,Online
11917,2024-02-12,PRD045,STR08,CUS00493,1,592.01,0.0,413.18,In-Store
11918,2024-02-12,PRD008,STR10,CUS01824,1,27873.72,0.0,21802.36,In-Store
11919,2024-02-12,PRD005,STR12,CUS00432,2,18335.12,0.0,11384.88,In-Store
11920,2024-02-12,PRD003,STR14,CUS00096,1,10911.78,0.2,7072.94,Online
11921,2024-02-12,PRD040,STR06,CUS00991,1,8234.9,0.15,6316.2,In-Store
11922,2024-02-12,PRD003,STR03,CUS02390,1,10911.78,0.0,7072.94,In-Store
11923,2024-02-12,PRD050,STR03,CUS02483,1,764.72,0.0,563.54,In-Store
11924,2024-02-12,PRD026,STR03,CUS01936,1,4459.32,0.0,3305.64,In-Store
11925,2024-02-12,PRD008,STR02,CUS00514,1,27873.72,0.0,21802.36,In-Store
11926,2024-02-12,PRD034,STR08,CUS00855,1,8918.55,0.15,5825.84,In-Store
11927,2024-02-12,PRD022,STR03,CUS02340,2,3053.81,0.0,2119.47,In-Store
11928,2024-02-12,PRD011,STR14,CUS00102,1,1116.0,0.0,715.75,Online
11929,2024-02-12,PRD005,STR01,CUS02419,1,18335.12,0.0,11384.88,In-Store
11930,2024-02-13,PRD020,STR18,CUS02431,1,611.43,0.0,398.62,Online
11931,2024-02-13,PRD008,STR15,CUS02007,1,27873.72,0.0,21802.36,Online
11932,2024-02-13,PRD009,STR05,CUS00727,3,54125.68,0.0,31212.63,In-Store
11933,2024-02-13,PRD015,STR18,CUS00178,1,1179.13,0.0,939.71,Online
11934,2024-02-13,PRD001,STR02,CUS02260,2,37230.73,0.0,20591.21,In-Store
11935,2024-02-13,PRD022,STR17,CUS00322,1,3053.81,0.0,2119.47,Online
11936,2024-02-13,PRD044,STR15,CUS00064,1,177.02,0.0,109.94,Online
11937,2024-02-13,PRD017,STR05,CUS01128,2,2842.6,0.0,2119.97,In-Store
11938,2024-02-13,PRD019,STR16,CUS00661,1,3752.67,0.0,2331.1,Online
11939,2024-02-13,PRD037,STR01,CUS01688,1,1804.66,0.0,1370.06,In-Store
11940,2024-02-13,PRD029,STR17,CUS02151,1,10664.77,0.0,5794.25,Online
11941,2024-02-13,PRD010,STR11,CUS02376,3,27395.05,0.0,17615.0,In-Store
11942,2024-02-13,PRD050,STR10,CUS00123,2,764.72,0.0,563.54,In-Store
11943,2024-02-13,PRD015,STR18,CUS00445,1,1179.13,0.0,939.71,Online
11944,2024-02-13,PRD026,STR01,CUS00405,1,4459.32,0.0,3305.64,In-Store
11945,2024-02-13,PRD014,STR09,CUS01141,1,2070.71,0.15,1222.65,In-Store
11946,2024-02-13,PRD018,STR14,CUS01898,1,2923.47,0.0,1807.51,Online
11947,2024-02-13,PRD013,STR02,CUS01824,2,2327.49,0.05,1299.57,In-Store
11948,2024-02-13,PRD016,STR01,CUS00033,1,4493.03,0.0,2556.53,In-Store
11949,2024-02-13,PRD039,STR11,CUS02437,1,6108.59,0.0,4829.6,In-Store
11950,2024-02-13,PRD034,STR06,CUS01778,2,8918.55,0.0,5825.84,In-Store
11951,2024-02-13,PRD050,STR09,CUS01181,2,764.72,0.0,563.54,In-Store
11952,2024-02-13,PRD011,STR11,CUS01304,2,1116.0,0.0,715.75,In-Store
11953,2024-02-13,PRD038,STR07,CUS01520,1,12076.94,0.0,7419.68,In-Store
11954,2024-02-13,PRD021,STR04,CUS01151,1,5064.11,0.0,2806.05,In-Store
11955,2024-02-13,PRD005,STR04,CUS01217,1,18335.12,0.0,11384.88,In-Store
11956,2024-02-13,PRD009,STR03,CUS01419,1,54125.68,0.0,31212.63,In-Store
11957,2024-02-13,PRD031,STR13,CUS00243,2,5326.19,0.0,3732.55,In-Store
11958,2024-02-13,PRD024,STR03,CUS02390,1,6786.83,0.15,4995.71,In-Store
11959,2024-02-14,PRD039,STR10,CUS01259,1,6108.59,0.0,4829.6,In-Store
11960,2024-02-14,PRD008,STR10,CUS01997,1,27873.72,0.05,21802.36,In-Store
11961,2024-02-14,PRD027,STR17,CUS00879,1,4506.83,0.0,3009.24,Online
11962,2024-02-14,PRD005,STR10,CUS01414,1,18335.12,0.1,11384.88,In-Store
11963,2024-02-14,PRD041,STR05,CUS02062,4,575.91,0.0,309.7,In-Store
11964,2024-02-14,PRD019,STR13,CUS01450,1,3752.67,0.0,2331.1,In-Store
11965,2024-02-14,PRD050,STR05,CUS00453,2,764.72,0.0,563.54,In-Store
11966,2024-02-14,PRD006,STR02,CUS02220,1,50500.57,0.0,28977.4,In-Store
11967,2024-02-14,PRD046,STR11,CUS00018,1,617.95,0.0,468.13,In-Store
11968,2024-02-14,PRD017,STR03,CUS00462,1,2842.6,0.0,2119.97,In-Store
11969,2024-02-14,PRD009,STR13,CUS00028,1,54125.68,0.0,31212.63,In-Store
11970,2024-02-14,PRD003,STR08,CUS02288,2,10911.78,0.0,7072.94,In-Store
11971,2024-02-14,PRD035,STR16,CUS00602,1,7988.65,0.0,4776.76,Online
11972,2024-02-14,PRD015,STR07,CUS00302,1,1179.13,0.0,939.71,In-Store
11973,2024-02-14,PRD037,STR07,CUS01824,1,1804.66,0.0,1370.06,In-Store
11974,2024-02-14,PRD001,STR08,CUS00694,1,37230.73,0.0,20591.21,In-Store
11975,2024-02-14,PRD016,STR13,CUS01494,1,4493.03,0.0,2556.53,In-Store
11976,2024-02-14,PRD036,STR03,CUS00106,1,899.47,0.0,572.51,In-Store
11977,2024-02-14,PRD039,STR06,CUS00346,2,6108.59,0.05,4829.6,In-Store
11978,2024-02-14,PRD041,STR05,CUS02398,1,575.91,0.05,309.7,In-Store
11979,2024-02-14,PRD005,STR07,CUS00159,1,18335.12,0.0,11384.88,In-Store
11980,2024-02-14,PRD037,STR17,CUS00555,1,1804.66,0.05,1370.06,Online
11981,2024-02-14,PRD042,STR11,CUS00438,1,266.99,0.0,182.18,In-Store
11982,2024-02-15,PRD007,STR18,CUS00315,1,80040.53,0.0,43725.36,Online
11983,2024-02-15,PRD033,STR03,CUS01019,1,6468.2,0.0,4738.95,In-Store
11984,2024-02-15,PRD050,STR08,CUS00796,2,764.72,0.0,563.54,In-Store
11985,2024-02-15,PRD028,STR12,CUS00916,2,3337.73,0.0,2553.79,In-Store
11986,2024-02-15,PRD030,STR12,CUS02115,1,10244.81,0.0,5833.55,In-Store
11987,2024-02-15,PRD011,STR12,CUS02185,1,1116.0,0.0,715.75,In-Store
11988,2024-02-15,PRD015,STR01,CUS00599,1,1179.13,0.0,939.71,In-Store
11989,2024-02-15,PRD005,STR14,CUS01860,1,18335.12,0.0,11384.88,Online
11990,2024-02-15,PRD049,STR14,CUS01814,2,824.82,0.15,573.15,Online
11991,2024-02-15,PRD031,STR10,CUS02064,1,5326.19,0.0,3732.55,In-Store
11992,2024-02-15,PRD026,STR14,CUS01802,1,4459.32,0.0,3305.64,Online
11993,2024-02-15,PRD040,STR01,CUS02123,1,8234.9,0.0,6316.2,In-Store
11994,2024-02-15,PRD006,STR03,CUS01174,1,50500.57,0.0,28977.4,In-Store
11995,2024-02-15,PRD003,STR02,CUS02443,1,10911.78,0.0,7072.94,In-Store
11996,2024-02-15,PRD048,STR06,CUS00147,1,892.97,0.0,502.98,In-Store
11997,2024-02-15,PRD014,STR04,CUS00128,1,2070.71,0.0,1222.65,In-Store
11998,2024-02-15,PRD007,STR03,CUS01143,1,80040.53,0.0,43725.36,In-Store
11999,2024-02-15,PRD030,STR08,CUS00376,1,10244.81,0.0,5833.55,In-Store
12000,2024-02-15,PRD003,STR11,CUS00739,1,10911.78,0.0,7072.94,In-Store
12001,2024-02-15,PRD041,STR10,CUS00558,1,575.91,0.0,309.7,In-Store
12002,2024-02-15,PRD032,STR15,CUS00058,1,5225.34,0.1,3782.27,Online
12003,2024-02-15,PRD010,STR07,CUS01904,1,27395.05,0.0,17615.0,In-Store
12004,2024-02-15,PRD042,STR08,CUS02455,2,266.99,0.0,182.18,In-Store
12005,2024-02-15,PRD040,STR01,CUS01399,2,8234.9,0.0,6316.2,In-Store
12006,2024-02-15,PRD037,STR14,CUS01447,1,1804.66,0.0,1370.06,Online
12007,2024-02-15,PRD033,STR11,CUS00100,2,6468.2,0.0,4738.95,In-Store
12008,2024-02-16,PRD001,STR05,CUS01614,1,37230.73,0.0,20591.21,In-Store
12009,2024-02-16,PRD016,STR06,CUS00105,1,4493.03,0.0,2556.53,In-Store
12010,2024-02-16,PRD028,STR08,CUS01766,1,3337.73,0.0,2553.79,In-Store
12011,2024-02-16,PRD029,STR10,CUS00964,1,10664.77,0.0,5794.25,In-Store
12012,2024-02-16,PRD046,STR04,CUS01042,1,617.95,0.0,468.13,In-Store
12013,2024-02-16,PRD005,STR14,CUS02407,1,18335.12,0.0,11384.88,Online
12014,2024-02-16,PRD005,STR11,CUS00327,2,18335.12,0.0,11384.88,In-Store
12015,2024-02-16,PRD028,STR02,CUS01025,1,3337.73,0.0,2553.79,In-Store
12016,2024-02-16,PRD001,STR09,CUS01629,1,37230.73,0.0,20591.21,In-Store
12017,2024-02-16,PRD013,STR07,CUS02316,1,2327.49,0.0,1299.57,In-Store
12018,2024-02-16,PRD019,STR06,CUS01764,1,3752.67,0.0,2331.1,In-Store
12019,2024-02-16,PRD028,STR18,CUS00713,1,3337.73,0.0,2553.79,Online
12020,2024-02-16,PRD034,STR08,CUS00844,1,8918.55,0.0,5825.84,In-Store
12021,2024-02-16,PRD003,STR01,CUS02145,2,10911.78,0.0,7072.94,In-Store
12022,2024-02-16,PRD006,STR06,CUS02025,1,50500.57,0.0,28977.4,In-Store
12023,2024-02-16,PRD038,STR11,CUS00941,1,12076.94,0.0,7419.68,In-Store
12024,2024-02-16,PRD023,STR10,CUS02113,1,6348.35,0.0,3607.97,In-Store
12025,2024-02-16,PRD007,STR02,CUS01844,2,80040.53,0.0,43725.36,In-Store
12026,2024-02-16,PRD010,STR03,CUS01188,2,27395.05,0.0,17615.0,In-Store
12027,2024-02-16,PRD042,STR14,CUS01461,3,266.99,0.0,182.18,Online
12028,2024-02-16,PRD037,STR01,CUS00689,2,1804.66,0.0,1370.06,In-Store
12029,2024-02-16,PRD007,STR04,CUS01368,1,80040.53,0.0,43725.36,In-Store
12030,2024-02-16,PRD039,STR18,CUS00319,1,6108.59,0.0,4829.6,Online
12031,2024-02-16,PRD027,STR12,CUS01048,2,4506.83,0.0,3009.24,In-Store
12032,2024-02-16,PRD037,STR05,CUS02186,2,1804.66,0.1,1370.06,In-Store
12033,2024-02-16,PRD032,STR04,CUS00981,1,5225.34,0.0,3782.27,In-Store
12034,2024-02-16,PRD007,STR08,CUS02298,2,80040.53,0.0,43725.36,In-Store
12035,2024-02-17,PRD017,STR09,CUS02211,1,2842.6,0.0,2119.97,In-Store
12036,2024-02-17,PRD004,STR04,CUS01029,2,52665.96,0.0,29508.13,In-Store
12037,2024-02-17,PRD035,STR12,CUS02370,2,7988.65,0.0,4776.76,In-Store
12038,2024-02-17,PRD004,STR06,CUS01088,1,52665.96,0.0,29508.13,In-Store
12039,2024-02-17,PRD040,STR05,CUS00971,1,8234.9,0.0,6316.2,In-Store
12040,2024-02-17,PRD005,STR05,CUS00830,1,18335.12,0.0,11384.88,In-Store
12041,2024-02-17,PRD007,STR09,CUS00557,1,80040.53,0.0,43725.36,In-Store
12042,2024-02-17,PRD031,STR10,CUS02074,2,5326.19,0.2,3732.55,In-Store
12043,2024-02-17,PRD020,STR15,CUS00792,1,611.43,0.0,398.62,Online
12044,2024-02-17,PRD038,STR17,CUS00875,2,12076.94,0.0,7419.68,Online
12045,2024-02-17,PRD030,STR06,CUS02397,2,10244.81,0.0,5833.55,In-Store
12046,2024-02-17,PRD027,STR06,CUS01095,1,4506.83,0.0,3009.24,In-Store
12047,2024-02-17,PRD050,STR05,CUS01424,1,764.72,0.1,563.54,In-Store
12048,2024-02-17,PRD011,STR06,CUS01964,3,1116.0,0.0,715.75,In-Store
12049,2024-02-17,PRD018,STR14,CUS01883,1,2923.47,0.0,1807.51,Online
12050,2024-02-17,PRD027,STR11,CUS00649,1,4506.83,0.0,3009.24,In-Store
12051,2024-02-17,PRD020,STR02,CUS01624,2,611.43,0.2,398.62,In-Store
12052,2024-02-17,PRD034,STR10,CUS00538,1,8918.55,0.0,5825.84,In-Store
12053,2024-02-17,PRD010,STR15,CUS00598,2,27395.05,0.15,17615.0,Online
12054,2024-02-17,PRD027,STR01,CUS02427,1,4506.83,0.0,3009.24,In-Store
12055,2024-02-17,PRD031,STR17,CUS00923,2,5326.19,0.0,3732.55,Online
12056,2024-02-17,PRD033,STR05,CUS00306,4,6468.2,0.0,4738.95,In-Store
12057,2024-02-17,PRD049,STR06,CUS02243,1,824.82,0.0,573.15,In-Store
12058,2024-02-17,PRD049,STR07,CUS02342,1,824.82,0.0,573.15,In-Store
12059,2024-02-17,PRD016,STR03,CUS02021,1,4493.03,0.0,2556.53,In-Store
12060,2024-02-17,PRD009,STR02,CUS00646,1,54125.68,0.0,31212.63,In-Store
12061,2024-02-17,PRD009,STR04,CUS00623,1,54125.68,0.2,31212.63,In-Store
12062,2024-02-17,PRD017,STR01,CUS00056,1,2842.6,0.0,2119.97,In-Store
12063,2024-02-17,PRD006,STR10,CUS01907,1,50500.57,0.0,28977.4,In-Store
12064,2024-02-17,PRD016,STR03,CUS00866,3,4493.03,0.0,2556.53,In-Store
12065,2024-02-17,PRD042,STR02,CUS00655,1,266.99,0.0,182.18,In-Store
12066,2024-02-17,PRD049,STR10,CUS02063,1,824.82,0.15,573.15,In-Store
12067,2024-02-17,PRD027,STR11,CUS02049,1,4506.83,0.0,3009.24,In-Store
12068,2024-02-17,PRD034,STR12,CUS01268,2,8918.55,0.0,5825.84,In-Store
12069,2024-02-17,PRD010,STR09,CUS02032,2,27395.05,0.0,17615.0,In-Store
12070,2024-02-18,PRD012,STR12,CUS02454,1,3043.12,0.1,1698.89,In-Store
12071,2024-02-18,PRD032,STR09,CUS02388,2,5225.34,0.1,3782.27,In-Store
12072,2024-02-18,PRD002,STR01,CUS01500,1,76663.16,0.0,43939.57,In-Store
12073,2024-02-18,PRD038,STR11,CUS00769,2,12076.94,0.0,7419.68,In-Store
12074,2024-02-18,PRD042,STR04,CUS01225,2,266.99,0.0,182.18,In-Store
12075,2024-02-18,PRD043,STR17,CUS00266,2,354.16,0.0,280.18,Online
12076,2024-02-18,PRD002,STR13,CUS02115,2,76663.16,0.0,43939.57,In-Store
12077,2024-02-18,PRD019,STR01,CUS01677,1,3752.67,0.0,2331.1,In-Store
12078,2024-02-18,PRD021,STR16,CUS01149,1,5064.11,0.0,2806.05,Online
12079,2024-02-18,PRD007,STR02,CUS01024,2,80040.53,0.0,43725.36,In-Store
12080,2024-02-18,PRD042,STR01,CUS02374,1,266.99,0.0,182.18,In-Store
12081,2024-02-18,PRD026,STR07,CUS00310,2,4459.32,0.0,3305.64,In-Store
12082,2024-02-18,PRD004,STR03,CUS01796,2,52665.96,0.0,29508.13,In-Store
12083,2024-02-18,PRD017,STR15,CUS01248,2,2842.6,0.0,2119.97,Online
12084,2024-02-18,PRD002,STR17,CUS01912,2,76663.16,0.0,43939.57,Online
12085,2024-02-18,PRD034,STR14,CUS01248,1,8918.55,0.0,5825.84,Online
12086,2024-02-18,PRD050,STR07,CUS01080,2,764.72,0.0,563.54,In-Store
12087,2024-02-18,PRD043,STR05,CUS01551,1,354.16,0.0,280.18,In-Store
12088,2024-02-18,PRD021,STR06,CUS01340,1,5064.11,0.0,2806.05,In-Store
12089,2024-02-18,PRD027,STR02,CUS01827,1,4506.83,0.0,3009.24,In-Store
12090,2024-02-18,PRD046,STR17,CUS00965,1,617.95,0.0,468.13,Online
12091,2024-02-18,PRD040,STR04,CUS02440,1,8234.9,0.0,6316.2,In-Store
12092,2024-02-18,PRD026,STR05,CUS01912,4,4459.32,0.0,3305.64,In-Store
12093,2024-02-18,PRD029,STR13,CUS01978,1,10664.77,0.0,5794.25,In-Store
12094,2024-02-18,PRD013,STR11,CUS00353,1,2327.49,0.0,1299.57,In-Store
12095,2024-02-18,PRD035,STR17,CUS01655,1,7988.65,0.0,4776.76,Online
12096,2024-02-19,PRD023,STR08,CUS01315,1,6348.35,0.0,3607.97,In-Store
12097,2024-02-19,PRD022,STR12,CUS01858,1,3053.81,0.0,2119.47,In-Store
12098,2024-02-19,PRD007,STR08,CUS00414,3,80040.53,0.0,43725.36,In-Store
12099,2024-02-19,PRD025,STR16,CUS00504,1,1867.86,0.0,1086.26,Online
12100,2024-02-19,PRD049,STR14,CUS02018,3,824.82,0.0,573.15,Online
12101,2024-02-19,PRD025,STR06,CUS01223,1,1867.86,0.0,1086.26,In-Store
12102,2024-02-19,PRD005,STR17,CUS02480,3,18335.12,0.0,11384.88,Online
12103,2024-02-19,PRD027,STR09,CUS00559,1,4506.83,0.0,3009.24,In-Store
12104,2024-02-19,PRD044,STR09,CUS01882,1,177.02,0.0,109.94,In-Store
12105,2024-02-19,PRD036,STR13,CUS00936,1,899.47,0.0,572.51,In-Store
12106,2024-02-19,PRD034,STR17,CUS01621,1,8918.55,0.05,5825.84,Online
12107,2024-02-19,PRD040,STR01,CUS00671,1,8234.9,0.0,6316.2,In-Store
12108,2024-02-19,PRD005,STR03,CUS01751,1,18335.12,0.0,11384.88,In-Store
12109,2024-02-19,PRD015,STR15,CUS00184,2,1179.13,0.0,939.71,Online
12110,2024-02-19,PRD017,STR08,CUS00312,1,2842.6,0.0,2119.97,In-Store
12111,2024-02-19,PRD002,STR16,CUS02167,2,76663.16,0.0,43939.57,Online
12112,2024-02-19,PRD024,STR06,CUS00971,3,6786.83,0.0,4995.71,In-Store
12113,2024-02-19,PRD022,STR18,CUS01654,1,3053.81,0.0,2119.47,Online
12114,2024-02-19,PRD050,STR04,CUS00472,1,764.72,0.0,563.54,In-Store
12115,2024-02-19,PRD036,STR17,CUS01672,3,899.47,0.0,572.51,Online
12116,2024-02-19,PRD021,STR14,CUS00152,1,5064.11,0.0,2806.05,Online
12117,2024-02-19,PRD004,STR18,CUS00628,1,52665.96,0.0,29508.13,Online
12118,2024-02-19,PRD034,STR03,CUS01864,1,8918.55,0.0,5825.84,In-Store
12119,2024-02-19,PRD015,STR06,CUS02241,3,1179.13,0.0,939.71,In-Store
12120,2024-02-19,PRD012,STR04,CUS00483,2,3043.12,0.0,1698.89,In-Store
12121,2024-02-19,PRD010,STR15,CUS00072,1,27395.05,0.2,17615.0,Online
12122,2024-02-19,PRD039,STR05,CUS01079,1,6108.59,0.0,4829.6,In-Store
12123,2024-02-20,PRD026,STR03,CUS00197,1,4459.32,0.0,3305.64,In-Store
12124,2024-02-20,PRD004,STR04,CUS01938,1,52665.96,0.15,29508.13,In-Store
12125,2024-02-20,PRD036,STR17,CUS02448,2,899.47,0.0,572.51,Online
12126,2024-02-20,PRD025,STR16,CUS02328,1,1867.86,0.0,1086.26,Online
12127,2024-02-20,PRD013,STR17,CUS01183,1,2327.49,0.0,1299.57,Online
12128,2024-02-20,PRD032,STR03,CUS01340,3,5225.34,0.0,3782.27,In-Store
12129,2024-02-20,PRD001,STR17,CUS00216,3,37230.73,0.0,20591.21,Online
12130,2024-02-20,PRD011,STR06,CUS00002,1,1116.0,0.0,715.75,In-Store
12131,2024-02-20,PRD022,STR10,CUS00419,1,3053.81,0.0,2119.47,In-Store
12132,2024-02-20,PRD019,STR09,CUS01632,1,3752.67,0.0,2331.1,In-Store
12133,2024-02-20,PRD004,STR18,CUS00657,1,52665.96,0.0,29508.13,Online
12134,2024-02-20,PRD016,STR05,CUS01829,4,4493.03,0.0,2556.53,In-Store
12135,2024-02-20,PRD038,STR17,CUS00408,2,12076.94,0.0,7419.68,Online
12136,2024-02-20,PRD049,STR17,CUS01272,2,824.82,0.0,573.15,Online
12137,2024-02-20,PRD021,STR17,CUS00929,1,5064.11,0.0,2806.05,Online
12138,2024-02-20,PRD005,STR06,CUS00002,1,18335.12,0.0,11384.88,In-Store
12139,2024-02-20,PRD018,STR07,CUS00044,1,2923.47,0.0,1807.51,In-Store
12140,2024-02-20,PRD009,STR04,CUS01105,1,54125.68,0.0,31212.63,In-Store
12141,2024-02-20,PRD050,STR09,CUS00227,2,764.72,0.2,563.54,In-Store
12142,2024-02-20,PRD049,STR05,CUS00447,1,824.82,0.0,573.15,In-Store
12143,2024-02-20,PRD050,STR11,CUS02132,3,764.72,0.0,563.54,In-Store
12144,2024-02-20,PRD044,STR16,CUS02369,2,177.02,0.0,109.94,Online
12145,2024-02-20,PRD041,STR17,CUS02286,1,575.91,0.0,309.7,Online
12146,2024-02-20,PRD019,STR08,CUS01800,2,3752.67,0.0,2331.1,In-Store
12147,2024-02-20,PRD033,STR08,CUS01190,1,6468.2,0.0,4738.95,In-Store
12148,2024-02-20,PRD008,STR09,CUS00880,1,27873.72,0.0,21802.36,In-Store
12149,2024-02-20,PRD011,STR17,CUS00408,1,1116.0,0.0,715.75,Online
12150,2024-02-21,PRD038,STR12,CUS00652,1,12076.94,0.0,7419.68,In-Store
12151,2024-02-21,PRD040,STR09,CUS01585,1,8234.9,0.15,6316.2,In-Store
12152,2024-02-21,PRD026,STR10,CUS01973,2,4459.32,0.0,3305.64,In-Store
12153,2024-02-21,PRD031,STR15,CUS01310,1,5326.19,0.0,3732.55,Online
12154,2024-02-21,PRD034,STR09,CUS01671,1,8918.55,0.0,5825.84,In-Store
12155,2024-02-21,PRD038,STR05,CUS02031,1,12076.94,0.0,7419.68,In-Store
12156,2024-02-21,PRD031,STR14,CUS00923,1,5326.19,0.0,3732.55,Online
12157,2024-02-21,PRD037,STR03,CUS01447,1,1804.66,0.0,1370.06,In-Store
12158,2024-02-21,PRD040,STR17,CUS00435,1,8234.9,0.0,6316.2,Online
12159,2024-02-21,PRD003,STR17,CUS00617,1,10911.78,0.0,7072.94,Online
12160,2024-02-21,PRD013,STR06,CUS00136,1,2327.49,0.0,1299.57,In-Store
12161,2024-02-21,PRD030,STR14,CUS01133,1,10244.81,0.0,5833.55,Online
12162,2024-02-21,PRD034,STR17,CUS00568,1,8918.55,0.0,5825.84,Online
12163,2024-02-21,PRD006,STR17,CUS01303,1,50500.57,0.15,28977.4,Online
12164,2024-02-21,PRD012,STR02,CUS00867,1,3043.12,0.0,1698.89,In-Store
12165,2024-02-21,PRD040,STR03,CUS01248,1,8234.9,0.1,6316.2,In-Store
12166,2024-02-21,PRD050,STR09,CUS00497,3,764.72,0.0,563.54,In-Store
12167,2024-02-21,PRD007,STR10,CUS01389,1,80040.53,0.0,43725.36,In-Store
12168,2024-02-21,PRD036,STR06,CUS01035,1,899.47,0.0,572.51,In-Store
12169,2024-02-21,PRD010,STR02,CUS01673,1,27395.05,0.0,17615.0,In-Store
12170,2024-02-21,PRD028,STR08,CUS00977,3,3337.73,0.05,2553.79,In-Store
12171,2024-02-21,PRD023,STR05,CUS00019,2,6348.35,0.0,3607.97,In-Store
12172,2024-02-21,PRD035,STR08,CUS01177,2,7988.65,0.0,4776.76,In-Store
12173,2024-02-21,PRD011,STR05,CUS01835,1,1116.0,0.0,715.75,In-Store
12174,2024-02-21,PRD049,STR08,CUS01098,1,824.82,0.0,573.15,In-Store
12175,2024-02-21,PRD043,STR11,CUS01517,1,354.16,0.0,280.18,In-Store
12176,2024-02-21,PRD038,STR07,CUS01244,1,12076.94,0.0,7419.68,In-Store
12177,2024-02-21,PRD026,STR04,CUS00084,1,4459.32,0.0,3305.64,In-Store
12178,2024-02-21,PRD045,STR07,CUS01947,1,592.01,0.0,413.18,In-Store
12179,2024-02-22,PRD032,STR02,CUS00971,1,5225.34,0.0,3782.27,In-Store
12180,2024-02-22,PRD043,STR08,CUS02034,2,354.16,0.0,280.18,In-Store
12181,2024-02-22,PRD019,STR17,CUS00050,2,3752.67,0.0,2331.1,Online
12182,2024-02-22,PRD032,STR15,CUS01387,1,5225.34,0.0,3782.27,Online
12183,2024-02-22,PRD030,STR11,CUS01760,1,10244.81,0.0,5833.55,In-Store
12184,2024-02-22,PRD003,STR14,CUS02405,1,10911.78,0.0,7072.94,Online
12185,2024-02-22,PRD029,STR10,CUS02401,2,10664.77,0.0,5794.25,In-Store
12186,2024-02-22,PRD032,STR15,CUS01920,1,5225.34,0.0,3782.27,Online
12187,2024-02-22,PRD021,STR15,CUS00684,2,5064.11,0.0,2806.05,Online
12188,2024-02-22,PRD018,STR06,CUS00544,1,2923.47,0.0,1807.51,In-Store
12189,2024-02-22,PRD027,STR08,CUS00333,1,4506.83,0.0,3009.24,In-Store
12190,2024-02-22,PRD047,STR04,CUS00021,2,205.45,0.0,161.22,In-Store
12191,2024-02-22,PRD030,STR12,CUS00128,1,10244.81,0.0,5833.55,In-Store
12192,2024-02-22,PRD040,STR03,CUS00784,1,8234.9,0.0,6316.2,In-Store
12193,2024-02-22,PRD005,STR09,CUS01595,2,18335.12,0.0,11384.88,In-Store
12194,2024-02-22,PRD050,STR18,CUS01517,1,764.72,0.0,563.54,Online
12195,2024-02-22,PRD037,STR09,CUS01535,2,1804.66,0.0,1370.06,In-Store
12196,2024-02-22,PRD032,STR02,CUS01297,1,5225.34,0.2,3782.27,In-Store
12197,2024-02-22,PRD046,STR01,CUS00871,1,617.95,0.15,468.13,In-Store
12198,2024-02-22,PRD044,STR17,CUS02297,1,177.02,0.0,109.94,Online
12199,2024-02-22,PRD024,STR13,CUS01838,1,6786.83,0.0,4995.71,In-Store
12200,2024-02-22,PRD026,STR13,CUS00092,1,4459.32,0.0,3305.64,In-Store
12201,2024-02-22,PRD033,STR07,CUS00645,1,6468.2,0.0,4738.95,In-Store
12202,2024-02-22,PRD003,STR09,CUS02110,2,10911.78,0.0,7072.94,In-Store
12203,2024-02-22,PRD044,STR10,CUS02394,3,177.02,0.0,109.94,In-Store
